User_ID,Subscription_Type,Monthly_Revenue,Join_Date,Last_Payment_Date,Country,Age,Gender,Device,Plan_Duration
2490,Standard,10,2022-07-17,2023-07-15,Germany,35,Male,Smart TV,1
2491,Premium,13,2022-07-18,2023-07-11,France,41,Female,Smartphone,1
2492,Basic,14,2022-07-19,2023-07-12,Brazil,29,Female,Laptop,1
2493,Standard,11,2022-07-20,2023-07-11,Mexico,33,Male,Smart TV,1
2494,Premium,12,2022-07-21,2023-07-15,Spain,36,Male,Smart TV,1
2495,Basic,15,2022-07-23,2023-07-12,Italy,43,Female,Laptop,1
2496,Premium,14,2022-07-25,2023-07-12,Spain,28,Female,Smart TV,1
2497,Basic,15,2022-08-04,2023-07-14,Spain,33,Female,Smart TV,1
2498,Standard,12,2022-08-09,2023-07-15,United States,38,Male,Laptop,1
2499,Standard,13,2022-08-12,2023-07-12,Canada,48,Female,Tablet,1
2500,Basic,15,2022-08-13,2023-07-12,United States,35,Female,Smart TV,1
